Country,Year,cause,percentage
Afghanistan,2015,Cardiovascular diseases (%),26.5
Afghanistan,2015,Cancers (%),6.6
Afghanistan,2015,Respiratory diseases (%),3.3
Afghanistan,2015,Diabetes (%),6.9
Afghanistan,2015,Dementia (%),0.9
Afghanistan,2015,Lower respiratory infections (%),6.8
Afghanistan,2015,Neonatal deaths (%),7.5
Afghanistan,2015,Diarrheal diseases (%),1.7
Afghanistan,2015,Road incidents (%),5.3
Afghanistan,2015,Liver disease (%),1.3
Albania,2015,Cardiovascular diseases (%),57.9
Albania,2015,Cancers (%),19.7
Albania,2015,Respiratory diseases (%),3.4
Albania,2015,Diabetes (%),3.1
Albania,2015,Dementia (%),4.2
Albania,2015,Lower respiratory infections (%),1.8
Albania,2015,Neonatal deaths (%),0.9
Albania,2015,Diarrheal diseases (%),0
Albania,2015,Road incidents (%),1.1
Albania,2015,Liver disease (%),1.4
Algeria,2015,Cardiovascular diseases (%),39.7
Algeria,2015,Cancers (%),10.9
Algeria,2015,Respiratory diseases (%),3.4
Algeria,2015,Diabetes (%),10.1
Algeria,2015,Dementia (%),6.5
Algeria,2015,Lower respiratory infections (%),3.7
Algeria,2015,Neonatal deaths (%),4.9
Algeria,2015,Diarrheal diseases (%),0.4
Algeria,2015,Road incidents (%),5.4
Algeria,2015,Liver disease (%),2.1
Angola,2015,Cardiovascular diseases (%),12.8
Angola,2015,Cancers (%),6.5
Angola,2015,Respiratory diseases (%),1.9
Angola,2015,Diabetes (%),2.8
Angola,2015,Dementia (%),1
Angola,2015,Lower respiratory infections (%),8.9
Angola,2015,Neonatal deaths (%),9.7
Angola,2015,Diarrheal diseases (%),9.4
Angola,2015,Road incidents (%),3.2
Angola,2015,Liver disease (%),2.3
Antigua and Barbuda,2015,Cardiovascular diseases (%),33.7
Antigua and Barbuda,2015,Cancers (%),20.4
Antigua and Barbuda,2015,Respiratory diseases (%),1.7
Antigua and Barbuda,2015,Diabetes (%),15.5
Antigua and Barbuda,2015,Dementia (%),4.2
Antigua and Barbuda,2015,Lower respiratory infections (%),5
Antigua and Barbuda,2015,Neonatal deaths (%),1.2
Antigua and Barbuda,2015,Diarrheal diseases (%),0.3
Antigua and Barbuda,2015,Road incidents (%),1.6
Antigua and Barbuda,2015,Liver disease (%),2.4
Argentina,2015,Cardiovascular diseases (%),33.5
Argentina,2015,Cancers (%),21.8
Argentina,2015,Respiratory diseases (%),6.1
Argentina,2015,Diabetes (%),7.9
Argentina,2015,Dementia (%),4.6
Argentina,2015,Lower respiratory infections (%),8.2
Argentina,2015,Neonatal deaths (%),1.2
Argentina,2015,Diarrheal diseases (%),0.2
Argentina,2015,Road incidents (%),2
Argentina,2015,Liver disease (%),2.3
Armenia,2015,Cardiovascular diseases (%),48.3
Armenia,2015,Cancers (%),20.1
Armenia,2015,Respiratory diseases (%),4.6
Armenia,2015,Diabetes (%),8.3
Armenia,2015,Dementia (%),3.7
Armenia,2015,Lower respiratory infections (%),1.6
Armenia,2015,Neonatal deaths (%),0.7
Armenia,2015,Diarrheal diseases (%),0.1
Armenia,2015,Road incidents (%),1
Armenia,2015,Liver disease (%),3.7
Australia,2015,Cardiovascular diseases (%),31.7
Australia,2015,Cancers (%),29.4
Australia,2015,Respiratory diseases (%),6.2
Australia,2015,Diabetes (%),6.7
Australia,2015,Dementia (%),9.1
Australia,2015,Lower respiratory infections (%),2.6
Australia,2015,Neonatal deaths (%),0.3
Australia,2015,Diarrheal diseases (%),0.2
Australia,2015,Road incidents (%),1
Australia,2015,Liver disease (%),1.3
Austria,2015,Cardiovascular diseases (%),39.9
Austria,2015,Cancers (%),25.5
Austria,2015,Respiratory diseases (%),4.1
Austria,2015,Diabetes (%),7.2
Austria,2015,Dementia (%),9.9
Austria,2015,Lower respiratory infections (%),0.9
Austria,2015,Neonatal deaths (%),0.1
