Country,Year,cause,percentage
Afghanistan,2003,Cardiovascular diseases (%),22.8
Afghanistan,2003,Cancers (%),5.1
Afghanistan,2003,Respiratory diseases (%),2.8
Afghanistan,2003,Diabetes (%),5
Afghanistan,2003,Dementia (%),0.7
Afghanistan,2003,Lower respiratory infections (%),10.3
Afghanistan,2003,Neonatal deaths (%),9.1
Afghanistan,2003,Diarrheal diseases (%),4.1
Afghanistan,2003,Road incidents (%),4.6
Afghanistan,2003,Liver disease (%),1.1
Afghanistan,2003,Tuberculosis (%),6.4
Afghanistan,2003,Kidney disease (%),2.1
Afghanistan,2003,Digestive diseases (%),1.2
Afghanistan,2003,HIV/AIDS (%),0
Afghanistan,2003,Suicide (%),0.6
Afghanistan,2003,Malaria (%),0.7
Afghanistan,2003,Homicide (%),1.7
Afghanistan,2003,Nutritional deficiencies (%),0.3
Afghanistan,2003,Meningitis (%),3
Afghanistan,2003,Protein-energy malnutrition (%),0.3
Afghanistan,2003,Drowning (%),1.2
Afghanistan,2003,Maternal deaths (%),2
Afghanistan,2003,Parkinson disease (%),0
Afghanistan,2003,Alcohol disorders (%),0
Afghanistan,2003,Intestinal infectious diseases (%),0.2
Afghanistan,2003,Drug disorders (%),0.1
Afghanistan,2003,Hepatitis (%),0.1
Afghanistan,2003,Fire (%),0.2
Afghanistan,2003,Heat-related (hot and cold exposure) (%),0.2
Afghanistan,2003,Natural disasters (%),0.1
Afghanistan,2003,Conflict (%),296
Afghanistan,2003,Terrorism (%),63
Albania,2003,Cardiovascular diseases (%),53.7
Albania,2003,Cancers (%),18.5
Albania,2003,Respiratory diseases (%),3.8
Albania,2003,Diabetes (%),3.3
Albania,2003,Dementia (%),3
Albania,2003,Lower respiratory infections (%),3.2
Albania,2003,Neonatal deaths (%),1.8
Albania,2003,Diarrheal diseases (%),0.1
Albania,2003,Road incidents (%),1.6
Albania,2003,Liver disease (%),1.3
Albania,2003,Tuberculosis (%),0.1
Albania,2003,Kidney disease (%),1.7
Albania,2003,Digestive diseases (%),0.9
Albania,2003,HIV/AIDS (%),0
Albania,2003,Suicide (%),1
Albania,2003,Malaria (%),0
Albania,2003,Homicide (%),0.8
Albania,2003,Nutritional deficiencies (%),0.1
Albania,2003,Meningitis (%),0.2
Albania,2003,Protein-energy malnutrition (%),0.1
Albania,2003,Drowning (%),0.4
Albania,2003,Maternal deaths (%),0
Albania,2003,Parkinson disease (%),0.4
Albania,2003,Alcohol disorders (%),0.1
Albania,2003,Intestinal infectious diseases (%),0
Albania,2003,Drug disorders (%),0.2
Albania,2003,Hepatitis (%),0
Albania,2003,Fire (%),0.1
Albania,2003,Heat-related (hot and cold exposure) (%),0
Albania,2003,Natural disasters (%),0
Albania,2003,Conflict (%),0
Albania,2003,Terrorism (%),0
Algeria,2003,Cardiovascular diseases (%),34
Algeria,2003,Cancers (%),8.6
Algeria,2003,Respiratory diseases (%),3.1
Algeria,2003,Diabetes (%),7
Algeria,2003,Dementia (%),4.3
Algeria,2003,Lower respiratory infections (%),4.2
Algeria,2003,Neonatal deaths (%),10.3
Algeria,2003,Diarrheal diseases (%),0.7
Algeria,2003,Road incidents (%),6.4
Algeria,2003,Liver disease (%),1.7
Algeria,2003,Tuberculosis (%),1
Algeria,2003,Kidney disease (%),3
Algeria,2003,Digestive diseases (%),1.2
Algeria,2003,HIV/AIDS (%),0.1
Algeria,2003,Suicide (%),0.8
Algeria,2003,Malaria (%),0
Algeria,2003,Homicide (%),0.3
Algeria,2003,Nutritional deficiencies (%),0.1
Algeria,2003,Meningitis (%),0.4
Algeria,2003,Protein-energy malnutrition (%),0.1
Algeria,2003,Drowning (%),0.6
Algeria,2003,Maternal deaths (%),0.7
Algeria,2003,Parkinson disease (%),0.3
Algeria,2003,Alcohol disorders (%),0.1
Algeria,2003,Intestinal infectious diseases (%),0.2
Algeria,2003,Drug disorders (%),0.2
Algeria,2003,Hepatitis (%),0.2
Algeria,2003,Fire (%),0.5
Algeria,2003,Heat-related (hot and cold exposure) (%),0.1
Algeria,2003,Natural disasters (%),1.6
Algeria,2003,Conflict (%),277
Algeria,2003,Terrorism (%),185
Angola,2003,Cardiovascular diseases (%),9.2
Angola,2003,Cancers (%),3.8
Angola,2003,Respiratory diseases (%),1.5
Angola,2003,Diabetes (%),1.7
Angola,2003,Dementia (%),0.5
Angola,2003,Lower respiratory infections (%),9.4
Angola,2003,Neonatal deaths (%),8.6
Angola,2003,Diarrheal diseases (%),18.6
Angola,2003,Road incidents (%),2.5
Angola,2003,Liver disease (%),1.5
Angola,2003,Tuberculosis (%),7.3
Angola,2003,Kidney disease (%),0.4
Angola,2003,Digestive diseases (%),1.7
Angola,2003,HIV/AIDS (%),4
Angola,2003,Suicide (%),0.5
Angola,2003,Malaria (%),5
Angola,2003,Homicide (%),0.4
Angola,2003,Nutritional deficiencies (%),3.8
Angola,2003,Meningitis (%),1.9
Angola,2003,Protein-energy malnutrition (%),3.4
Angola,2003,Drowning (%),1.3
Angola,2003,Maternal deaths (%),1.3
Angola,2003,Parkinson disease (%),0
Angola,2003,Alcohol disorders (%),0.1
Angola,2003,Intestinal infectious diseases (%),0.2
Angola,2003,Drug disorders (%),0
Angola,2003,Hepatitis (%),0.2
Angola,2003,Fire (%),0.5
Angola,2003,Heat-related (hot and cold exposure) (%),0.1
Angola,2003,Natural disasters (%),0
Angola,2003,Conflict (%),0
Angola,2003,Terrorism (%),0
Antigua and Barbuda,2003,Cardiovascular diseases (%),34.6
Antigua and Barbuda,2003,Cancers (%),18.4
Antigua and Barbuda,2003,Respiratory diseases (%),2
Antigua and Barbuda,2003,Diabetes (%),14.7
Antigua and Barbuda,2003,Dementia (%),4.2
Antigua and Barbuda,2003,Lower respiratory infections (%),5.1
Antigua and Barbuda,2003,Neonatal deaths (%),2.1
Antigua and Barbuda,2003,Diarrheal diseases (%),0.3
Antigua and Barbuda,2003,Road incidents (%),1.5
Antigua and Barbuda,2003,Liver disease (%),2.1
Antigua and Barbuda,2003,Tuberculosis (%),0.1
Antigua and Barbuda,2003,Kidney disease (%),3.8
Antigua and Barbuda,2003,Digestive diseases (%),1.7
Antigua and Barbuda,2003,HIV/AIDS (%),2.8
Antigua and Barbuda,2003,Suicide (%),0.4
Antigua and Barbuda,2003,Malaria (%),0
Antigua and Barbuda,2003,Homicide (%),0.8
Antigua and Barbuda,2003,Nutritional deficiencies (%),0.6
Antigua and Barbuda,2003,Meningitis (%),0.3
Antigua and Barbuda,2003,Protein-energy malnutrition (%),0.6
Antigua and Barbuda,2003,Drowning (%),0.8
Antigua and Barbuda,2003,Maternal deaths (%),0.1
Antigua and Barbuda,2003,Parkinson disease (%),0.4
Antigua and Barbuda,2003,Alcohol disorders (%),0.8
Antigua and Barbuda,2003,Intestinal infectious diseases (%),0
Antigua and Barbuda,2003,Drug disorders (%),0.2
Antigua and Barbuda,2003,Hepatitis (%),0
Antigua and Barbuda,2003,Fire (%),0.5
Antigua and Barbuda,2003,Heat-related (hot and cold exposure) (%),0.1
Antigua and Barbuda,2003,Natural disasters (%),0
Antigua and Barbuda,2003,Conflict (%),0
Antigua and Barbuda,2003,Terrorism (%),0
Argentina,2003,Cardiovascular diseases (%),35.3
Argentina,2003,Cancers (%),21.5
Argentina,2003,Respiratory diseases (%),6.1
Argentina,2003,Diabetes (%),7.6
Argentina,2003,Dementia (%),3.6
Argentina,2003,Lower respiratory infections (%),6.8
Argentina,2003,Neonatal deaths (%),1.9
Argentina,2003,Diarrheal diseases (%),0.2
Argentina,2003,Road incidents (%),1.9
Argentina,2003,Liver disease (%),2.1
Argentina,2003,Tuberculosis (%),0.3
Argentina,2003,Kidney disease (%),3.1
Argentina,2003,Digestive diseases (%),2.2
Argentina,2003,HIV/AIDS (%),0.6
Argentina,2003,Suicide (%),1.5
Argentina,2003,Malaria (%),0
Argentina,2003,Homicide (%),0.8
Argentina,2003,Nutritional deficiencies (%),0.6
Argentina,2003,Meningitis (%),0.2
Argentina,2003,Protein-energy malnutrition (%),0.6
Argentina,2003,Drowning (%),0.3
Argentina,2003,Maternal deaths (%),0.1
Argentina,2003,Parkinson disease (%),0.7
Argentina,2003,Alcohol disorders (%),0.3
Argentina,2003,Intestinal infectious diseases (%),0
Argentina,2003,Drug disorders (%),0.2
Argentina,2003,Hepatitis (%),0.1
Argentina,2003,Fire (%),0.3
Argentina,2003,Heat-related (hot and cold exposure) (%),0
Argentina,2003,Natural disasters (%),0
Argentina,2003,Conflict (%),0
Argentina,2003,Terrorism (%),0
Armenia,2003,Cardiovascular diseases (%),51.8
Armenia,2003,Cancers (%),18.4
Armenia,2003,Respiratory diseases (%),5
Armenia,2003,Diabetes (%),6.8
Armenia,2003,Dementia (%),2.4
Armenia,2003,Lower respiratory infections (%),1.7
Armenia,2003,Neonatal deaths (%),1.6
Armenia,2003,Diarrheal diseases (%),0.2
Armenia,2003,Road incidents (%),1.3
Armenia,2003,Liver disease (%),2.4
Armenia,2003,Tuberculosis (%),0.6
Armenia,2003,Kidney disease (%),0.8
Armenia,2003,Digestive diseases (%),1.5
Armenia,2003,HIV/AIDS (%),0
Armenia,2003,Suicide (%),0.6
Armenia,2003,Malaria (%),0
Armenia,2003,Homicide (%),0.5
Armenia,2003,Nutritional deficiencies (%),0.1
Armenia,2003,Meningitis (%),0.1
Armenia,2003,Protein-energy malnutrition (%),0
Armenia,2003,Drowning (%),0.5
Armenia,2003,Maternal deaths (%),0.1
Armenia,2003,Parkinson disease (%),0.4
Armenia,2003,Alcohol disorders (%),0.2
Armenia,2003,Intestinal infectious diseases (%),0
Armenia,2003,Drug disorders (%),0.2
Armenia,2003,Hepatitis (%),0
Armenia,2003,Fire (%),0.3
Armenia,2003,Heat-related (hot and cold exposure) (%),0.2
Armenia,2003,Natural disasters (%),0
Armenia,2003,Conflict (%),0
Armenia,2003,Terrorism (%),0
Australia,2003,Cardiovascular diseases (%),36.3
Australia,2003,Cancers (%),28
Australia,2003,Respiratory diseases (%),6
Australia,2003,Diabetes (%),6
Australia,2003,Dementia (%),7.3
Australia,2003,Lower respiratory infections (%),2.3
Australia,2003,Neonatal deaths (%),0.5
Australia,2003,Diarrheal diseases (%),0.1
Australia,2003,Road incidents (%),1.4
Australia,2003,Liver disease (%),1.2
Australia,2003,Tuberculosis (%),0.1
Australia,2003,Kidney disease (%),2
Australia,2003,Digestive diseases (%),2.1
Australia,2003,HIV/AIDS (%),0.1
Australia,2003,Suicide (%),1.9
Australia,2003,Malaria (%),0
Australia,2003,Homicide (%),0.2
Australia,2003,Nutritional deficiencies (%),0.1
Australia,2003,Meningitis (%),0.1
Australia,2003,Protein-energy malnutrition (%),0.1
Australia,2003,Drowning (%),0.2
Australia,2003,Maternal deaths (%),0
Australia,2003,Parkinson disease (%),0.9
Australia,2003,Alcohol disorders (%),0.3
Australia,2003,Intestinal infectious diseases (%),0
Australia,2003,Drug disorders (%),0.6
Australia,2003,Hepatitis (%),0.1
Australia,2003,Fire (%),0.1
Australia,2003,Heat-related (hot and cold exposure) (%),0
Australia,2003,Natural disasters (%),0
Australia,2003,Conflict (%),0
Australia,2003,Terrorism (%),0
Austria,2003,Cardiovascular diseases (%),43.6
